1.028408375869428433e-03 9.773231746507912154e-01 2.179749969150714151e+01
1.043449265244284982e-03 9.771579363954320252e-01 2.163798814393010161e+01
1.058710133723254074e-03 9.769914939341649562e-01 2.147963017435574784e+01
1.074194198589905475e-03 9.768238384748224590e-01 2.132241742499400061e+01
1.089904724181884645e-03 9.766549611939884246e-01 2.116634162921980078e+01
1.105845022579097928e-03 9.764848531786012309e-01 2.101139455655697930e+01
1.122018454301964121e-03 9.763135054480720498e-01 2.085756803405365645e+01
1.138428429019873369e-03 9.761409089622351543e-01 2.070485395340472223e+01
1.155078406270012344e-03 9.759670546268363056e-01 2.055324427530229059e+01
1.171971896186704224e-03 9.757919332631754816e-01 2.040273100277738649e+01
1.189112460241408117e-03 9.756155356260155509e-01 2.025330619737201232e+01
1.206503711993547933e-03 9.754378524202426126e-01 2.010496199289912056e+01
1.224149317852315762e-03 9.752588742745528227e-01 1.995769057287304804e+01
1.242052997849627579e-03 9.750785917523651092e-01 1.981148417978977250e+01
1.260218526424374593e-03 9.748969953111171760e-01 1.966633508263555541e+01
1.278649733218142643e-03 9.747140754005162444e-01 1.952223565584381504e+01
1.297350503882581775e-03 9.745298223685546768e-01 1.937917830330991364e+01
1.316324780898573028e-03 9.743442264687818266e-01 1.923715546571770574e+01
1.335576564407374564e-03 9.741572779267428928e-01 1.909615967158583771e+01
1.355109913053935368e-03 9.739689668796903677e-01 1.895618349040603334e+01
1.374928944842532426e-03 9.737792834024791011e-01 1.881721955238799637e+01
1.395037838004920460e-03 9.735882174469925321e-01 1.867926050452365416e+01
1.415440831881191333e-03 9.733957589671103916e-01 1.854229910148592353e+01
1.436142227813504233e-03 9.732018978252683361e-01 1.840632813667275514e+01
1.457146390052887000e-03 9.730066237304412224e-01 1.827134040058206210e+01
1.478457746679311558e-03 9.728099264375724697e-01 1.813732881963926502e+01
1.500080790535215187e-03 9.726117955299167228e-01 1.800428630511828487e+01
1.522020080172671900e-03 9.724122205690075571e-01 1.787220585638021930e+01
1.544280240814432719e-03 9.722111910208290908e-01 1.774108051044254353e+01
1.566865965329006152e-03 9.720086962721812274e-01 1.761090335333119583e+01
1.589782015220000044e-03 9.718047256478400397e-01 1.748166753096643333e+01
1.613033221629947295e-03 9.715992683646933470e-01 1.735336622001102569e+01
1.636624486358799523e-03 9.713923136019180227e-01 1.722599267208772744e+01
1.660560782897313762e-03 9.711838504077514589e-01 1.709954015579978659e+01
1.684847157475570728e-03 9.709738678173668314e-01 1.697400202895698840e+01
1.709488730126811984e-03 9.707623547197209435e-01 1.684937165778433155e+01
1.734490695766835412e-03 9.705492999681253341e-01 1.672564248348351157e+01
1.759858325289192929e-03 9.703346923115743206e-01 1.660280798128303559e+01
1.785596966676391900e-03 9.701185204113502714e-01 1.648086167068163377e+01
1.811712046127346345e-03 9.699007728904991410e-01 1.635979714296433940e+01
1.838209069201334270e-03 9.696814382061849091e-01 1.623960798996841959e+01
1.865093621978669482e-03 9.694605048126235802e-01 1.612028789470741685e+01
1.892371372238349850e-03 9.692379610341342877e-01 1.600183056108994606e+01
1.920048070652943719e-03 9.690137951400278338e-01 1.588422975467540255e+01
1.948129552000937197e-03 9.687879953061767635e-01 1.576747928178929214e+01
1.976621736396811171e-03 9.685605495746258953e-01 1.565157296938065201e+01
2.005530630539125846e-03 9.683314459589799084e-01 1.553650471929722698e+01
2.034862328976841991e-03 9.681006723593705843e-01 1.542226846434078880e+01
2.064623015394169685e-03 9.678682166003712561e-01 1.530885818755479022e+01
2.094818963914203257e-03 9.676340664033251660e-01 1.519626790855357967e+01
2.125456540421634486e-03 9.673982094126996056e-01 1.508449169640834953e+01
2.156542203904801471e-03 9.671606331662723210e-01 1.497352365537426522e+01
2.188082507817356789e-03 9.669213251149011423e-01 1.486335793446852449e+01
2.220084101459876297e-03 9.666802726343974861e-01 1.475398873266658484e+01
2.252553731381653178e-03 9.664374630032352975e-01 1.464541028845263781e+01
2.285498242802990777e-03 9.661928833685760054e-01 1.453761686511558082e+01
2.318924581058320802e-03 9.659465208571174077e-01 1.443060279975560434e+01
2.352839793060407941e-03 9.656983624198230975e-01 1.432436243497733130e+01
2.387251028785964454e-03 9.654483949908104767e-01 1.421889018796775872e+01
2.422165542783017312e-03 9.651966053287087677e-01 1.411418048259338320e+01
2.457590695700299834e-03 9.649429801678597318e-01 1.401022781332216027e+01
2.493533955839009105e-03 9.646875060982774697e-01 1.390702669492088717e+01
2.530002900727282202e-03 9.644301696255539458e-01 1.380457168751468089e+01
2.567005218717676156e-03 9.641709571538741308e-01 1.370285738956386012e+01
2.604548710608013771e-03 9.639098550093850859e-01 1.360187844690483416e+01
2.642641291285956120e-03 9.636468493737618823e-01 1.350162952700912911e+01
2.681290991397604004e-03 9.633819263765686092e-01 1.340210535464490249e+01
